id,date,lc,lat,long,smaj,smin,eor
169271,10/23/2017 23:26:00,B,25.7456,-79.2331,99800,65,92
169271,10/23/2017 23:47:00,3,25.7512,-79.2534,447,139,176
169271,10/24/2017 00:40:00,B,25.748,-79.2523,1097,917,80
169271,10/24/2017 01:07:00,B,25.7496,-79.2528,1422,965,78
169271,10/24/2017 01:33:00,B,25.7471,-79.252,1810,867,87
169271,10/24/2017 02:15:00,3,25.7454,-79.259,497,90,69
169271,10/24/2017 07:40:00,B,25.7387,-79.2643,3064,1643,102
169271,10/24/2017 18:54:00,B,25.7621,-79.2577,6410,2041,96
169271,10/24/2017 22:52:00,B,25.7445,-79.274,104483,106,81
169271,10/24/2017 23:22:00,A,25.7494,-79.2633,57965,92,78
169271,10/24/2017 23:39:00,B,25.7514,-79.2537,2211,135,32
169271,10/25/2017 00:33:00,B,25.7475,-79.252,1208,907,76
169271,10/25/2017 01:23:00,B,25.7487,-79.2493,1834,891,100
169271,10/25/2017 01:59:00,B,25.7489,-79.249,1759,1189,104
169271,10/25/2017 02:55:00,B,25.7488,-79.2509,1860,1528,119
169271,10/25/2017 03:40:00,B,25.7555,-79.2488,4265,454,77
169271,10/25/2017 10:05:00,A,25.748,-79.2489,696,77,98
169271,10/25/2017 18:46:00,B,25.7565,-79.2285,3976,1930,70
169271,10/25/2017 20:20:00,2,25.7485,-79.257,2057,61,76
169271,10/25/2017 22:26:00,B,25.7508,-79.2607,1898,1333,104
169271,10/25/2017 22:53:00,B,25.7502,-79.2598,2145,1115,113
169271,10/26/2017 03:12:00,2,25.7478,-79.2523,616,136,165
169271,10/26/2017 08:54:00,1,25.7532,-79.2659,13612,42,104
169271,10/26/2017 11:12:00,A,25.7495,-79.2515,481,54,85
169271,10/26/2017 11:17:00,B,25.7496,-79.2513,435,291,86
169271,10/26/2017 12:01:00,B,25.7494,-79.2509,1078,840,100
169271,10/26/2017 20:10:00,3,25.7431,-79.2511,812,74,58
169271,10/26/2017 23:13:00,B,25.7393,-79.2525,2158,1466,97
169271,10/27/2017 00:12:00,B,25.7395,-79.2493,4586,320,156
169271,10/27/2017 00:53:00,B,25.7451,-79.2536,8502,113,9
169271,10/27/2017 01:18:00,A,25.7477,-79.2527,2099,121,82
169271,10/27/2017 02:56:00,B,25.7492,-79.255,2134,778,90
169271,10/27/2017 08:42:00,3,25.7511,-79.2544,369,77,135
169271,10/27/2017 10:28:00,B,25.753,-79.2552,2052,1463,87
169271,10/27/2017 15:22:00,B,25.7425,-79.255,4873,1205,92
169271,10/27/2017 22:10:00,B,25.755,-79.2718,5261,1757,69
169271,10/27/2017 23:04:00,B,25.7549,-79.271,3901,1911,86
169271,10/27/2017 23:46:00,B,25.7476,-79.2656,4898,1301,73
169271,10/28/2017 00:37:00,B,25.7462,-79.264,5955,851,89
169271,10/28/2017 00:54:00,A,25.7412,-79.242,2819,192,136
169271,10/28/2017 02:39:00,B,25.7416,-79.2427,1910,1299,124
169271,10/28/2017 08:32:00,B,25.7506,-79.254,33666,64,55
169271,10/28/2017 10:18:00,B,25.7493,-79.2537,3282,1104,53
169271,10/28/2017 11:34:00,B,25.7492,-79.2536,3219,1415,62
169271,10/28/2017 11:49:00,B,25.7489,-79.2602,3209,202,11
169271,10/28/2017 12:13:00,B,25.7481,-79.2603,1276,667,17
169271,10/28/2017 13:11:00,B,25.7472,-79.2601,1530,1248,29
169271,10/28/2017 15:03:00,B,25.7461,-79.2599,2123,1824,75
169271,10/28/2017 22:51:00,B,25.759,-79.2586,4915,1858,93
169271,10/29/2017 00:35:00,A,25.7494,-79.2518,2227,91,48
169271,10/29/2017 02:19:00,B,25.7469,-79.2496,1665,1282,70
169271,10/29/2017 10:05:00,B,25.7437,-79.2446,4244,2025,73
169271,10/29/2017 11:16:00,B,25.7481,-79.2544,35438,81,32
169271,10/29/2017 11:48:00,A,25.7505,-79.2619,5263,41,107
169271,10/29/2017 13:10:00,B,25.7512,-79.2684,2422,1644,99
169271,10/29/2017 13:23:00,B,25.7516,-79.2642,1944,1137,107
169271,10/29/2017 14:38:00,B,25.7486,-79.2696,28375,54,103
169271,10/29/2017 22:42:00,B,25.744,-79.3029,4613,1732,77
169271,10/29/2017 22:56:00,3,25.7494,-79.2529,294,65,76
169271,10/29/2017 23:34:00,B,25.7525,-79.2514,1080,557,106
169271,10/30/2017 01:51:00,B,25.7502,-79.2622,16863,91,82
169271,10/30/2017 10:51:00,B,25.7531,-79.2787,4060,2726,79
169271,10/30/2017 12:53:00,B,25.7576,-79.2555,22638,194,113
169271,10/30/2017 22:30:00,B,25.7776,-79.2689,7313,1443,92
169271,10/30/2017 23:04:00,B,25.7583,-79.251,9961,921,85
169271,10/31/2017 00:16:00,B,25.7481,-79.2367,7107,1192,81
169271,10/31/2017 00:49:00,B,25.7484,-79.2405,6950,351,118
169271,10/31/2017 01:35:00,B,25.7494,-79.2421,14044,80,93
169271,10/31/2017 02:23:00,B,25.7466,-79.2425,2742,705,93
169271,10/31/2017 03:14:00,B,25.7447,-79.2422,3051,862,95
169271,10/31/2017 10:53:00,A,25.7529,-79.2508,186,160,140
169271,10/31/2017 23:51:00,B,25.7407,-79.2249,4474,2742,114
169271,11/01/2017 00:05:00,B,25.7512,-79.2371,5638,2294,135
169271,11/01/2017 01:39:00,B,25.7333,-79.257,5701,2003,89
169271,11/01/2017 23:20:00,0,25.7421,-79.2936,554646,27,77
169271,11/01/2017 23:43:00,3,25.7515,-79.2583,214,87,64
169271,11/01/2017 23:47:00,B,25.7511,-79.2585,698,86,92
169271,11/02/2017 01:29:00,B,25.748,-79.2587,1701,1024,89
169271,11/02/2017 02:30:00,2,25.7519,-79.2615,2854,29,79
169271,11/02/2017 10:50:00,2,25.749,-79.2554,900,115,95
169271,11/02/2017 15:00:00,B,25.746,-79.2561,2473,1872,95
169271,11/02/2017 22:54:00,B,25.7521,-79.2536,5354,1788,105
169271,11/02/2017 23:14:00,B,25.7447,-79.2566,9036,868,106
169271,11/03/2017 02:07:00,3,25.7501,-79.2554,230,93,73
169271,11/03/2017 07:25:00,B,25.7592,-79.2528,2958,1721,100
169271,11/03/2017 10:23:00,A,25.7479,-79.2453,4384,84,99
169271,11/03/2017 10:41:00,B,25.7478,-79.2453,1592,439,98
169271,11/03/2017 11:19:00,B,25.7488,-79.2461,1636,760,87
169271,11/04/2017 01:08:00,B,25.7671,-79.2346,5812,2063,109
169271,11/04/2017 01:45:00,A,25.7519,-79.2565,1042,65,47
169271,11/04/2017 03:28:00,B,25.7392,-79.2735,1912,1279,72
169271,11/04/2017 10:52:00,B,25.7481,-79.2794,9825,435,91
169271,11/04/2017 13:33:00,B,25.7396,-79.2755,3724,1233,111
169271,11/04/2017 23:12:00,B,25.7465,-79.3076,6809,1591,94
169271,11/05/2017 00:52:00,A,25.7534,-79.2498,761,59,98
169271,11/05/2017 01:26:00,3,25.751,-79.2567,237,110,178
169271,11/05/2017 02:24:00,B,25.7487,-79.2557,1684,402,145
169271,11/05/2017 03:06:00,0,25.7513,-79.2618,14433,267,74
169271,11/05/2017 10:21:00,1,25.7492,-79.2592,2366,256,28
169271,11/05/2017 11:01:00,A,25.748,-79.2607,14518,40,78
169271,11/05/2017 23:03:00,B,25.7424,-79.2946,6565,618,98
169271,11/05/2017 23:25:00,B,25.7411,-79.2831,4899,782,98
169271,11/06/2017 00:41:00,B,25.7523,-79.256,7927,202,110
169271,11/06/2017 01:06:00,A,25.7411,-79.2511,1377,126,167
169271,11/06/2017 01:57:00,A,25.7534,-79.2567,798,67,48
169271,11/06/2017 02:44:00,2,25.753,-79.256,776,111,176
169271,11/06/2017 08:25:00,B,25.7762,-79.2564,2787,2147,70
169271,11/06/2017 10:11:00,B,25.768,-79.2468,5400,489,177
169271,11/06/2017 10:25:00,B,25.7506,-79.2463,1583,247,95
169271,11/06/2017 15:09:00,B,25.7488,-79.2507,2732,2058,93
169271,11/06/2017 22:52:00,2,25.7443,-79.2519,2354,66,24
169271,11/06/2017 22:53:00,B,25.744,-79.2522,1692,97,25
169271,11/07/2017 00:24:00,B,25.7493,-79.2443,4063,1245,104
169271,11/07/2017 00:35:00,B,25.7481,-79.245,4588,1037,101
169271,11/07/2017 02:25:00,1,25.7559,-79.231,33349,22,77
169271,11/07/2017 08:20:00,B,25.7591,-79.2221,3961,1321,108
169271,11/07/2017 10:00:00,B,25.7618,-79.2576,16737,153,162
169271,11/07/2017 11:20:00,A,25.7478,-79.2526,542,74,132
169271,11/07/2017 11:21:00,B,25.7478,-79.2525,363,167,128
169271,11/07/2017 23:55:00,B,25.757,-79.2859,6144,1442,125
169271,11/08/2017 00:14:00,B,25.7546,-79.2736,6394,330,85
169271,11/08/2017 03:02:00,B,25.7494,-79.2748,5107,816,79
169271,11/08/2017 03:46:00,B,25.7524,-79.2593,3076,424,149
169271,11/08/2017 08:09:00,B,25.7579,-79.2416,3266,1477,114
169271,11/08/2017 10:57:00,A,25.7586,-79.2358,10746,242,64
169271,11/08/2017 11:07:00,B,25.751,-79.2477,11216,94,77
169271,11/08/2017 22:11:00,B,25.78,-79.2338,4447,2285,46
169271,11/08/2017 23:29:00,B,25.7657,-79.246,6858,1864,60
169271,11/08/2017 23:50:00,B,25.756,-79.2581,3864,1601,95
169271,11/09/2017 00:08:00,B,25.746,-79.2508,13024,183,73
169271,11/09/2017 01:44:00,A,25.7514,-79.2437,11883,112,66
169271,11/09/2017 07:57:00,0,25.7499,-79.2471,18382,312,79
169271,11/09/2017 10:32:00,3,25.7484,-79.2579,471,94,65
169271,11/09/2017 22:52:00,B,25.7399,-79.2425,8615,4307,62
169271,11/09/2017 23:16:00,B,25.7413,-79.2524,16106,1230,11
169271,11/09/2017 23:50:00,B,25.7411,-79.2522,5200,874,10
169271,11/10/2017 01:24:00,B,25.7447,-79.2488,19780,88,138
169271,11/10/2017 02:20:00,B,25.7501,-79.2524,3918,139,65
169271,11/10/2017 03:08:00,B,25.7354,-79.254,4578,480,79
169271,11/10/2017 10:05:00,A,25.7486,-79.2418,8231,138,101
169271,11/10/2017 22:59:00,B,25.7416,-79.2598,23010,313,63
169271,11/10/2017 23:39:00,B,25.7502,-79.2462,3511,538,80
169271,11/11/2017 02:48:00,B,25.7496,-79.2372,3340,1527,86
169271,11/11/2017 07:31:00,B,25.7482,-79.2562,4815,582,148
169271,11/11/2017 23:31:00,B,25.7455,-79.2376,6316,2382,108
169271,11/12/2017 02:25:00,B,25.7508,-79.249,151465,55,78
169271,11/12/2017 10:41:00,3,25.7505,-79.255,476,60,54
169271,11/12/2017 23:05:00,B,25.7434,-79.2685,4065,2871,134
169271,11/13/2017 03:40:00,B,25.7289,-79.2613,5112,2280,84
169271,11/13/2017 08:52:00,B,25.7365,-79.2522,7694,1607,100
169271,11/13/2017 10:06:00,B,25.7409,-79.2434,7584,1262,116
169271,11/13/2017 23:19:00,B,25.7662,-79.2161,6993,2408,86
169271,11/14/2017 02:36:00,B,25.7542,-79.2241,112326,120,78
169271,11/14/2017 08:35:00,B,25.7471,-79.2447,47736,187,83
169271,11/14/2017 10:22:00,A,25.7482,-79.2533,15679,232,103
169271,11/14/2017 22:58:00,B,25.7583,-79.2665,7751,1227,57
169271,11/15/2017 01:20:00,2,25.756,-79.2527,588,118,151
169271,11/15/2017 02:13:00,1,25.7536,-79.257,905,321,21
169271,11/15/2017 03:01:00,3,25.7526,-79.2558,196,139,101
169271,11/15/2017 08:25:00,B,25.7514,-79.2572,21353,147,114
169271,11/15/2017 10:04:00,A,25.7535,-79.2605,7694,119,112
169271,11/15/2017 10:44:00,2,25.7543,-79.2559,491,184,6
169271,11/15/2017 23:04:00,B,25.7459,-79.2244,4458,2568,64
169271,11/16/2017 00:13:00,B,25.7555,-79.2507,20031,237,68
169271,11/16/2017 00:29:00,B,25.7554,-79.2509,8988,434,68
169271,11/16/2017 09:56:00,B,25.7773,-79.2835,7044,1149,108
169271,11/16/2017 10:13:00,B,25.7518,-79.2505,12955,150,83
169271,11/16/2017 10:51:00,B,25.7533,-79.252,4464,591,83
169271,11/16/2017 23:42:00,B,25.7866,-79.2895,4491,3262,62
169271,11/17/2017 00:12:00,B,25.7573,-79.2782,7346,1603,101
169271,11/17/2017 02:26:00,B,25.748,-79.3003,6123,1328,79
169271,11/17/2017 08:02:00,A,25.7417,-79.247,52212,1511,113
169271,11/18/2017 23:15:00,B,25.7473,-79.2848,158059,681,87
169271,11/19/2017 00:55:00,B,25.7414,-79.2813,21645,3477,82
169271,11/19/2017 01:31:00,B,25.7456,-79.2538,6269,155,36
169271,11/19/2017 01:34:00,B,25.7399,-79.2634,14761,95,29
169271,11/19/2017 03:15:00,B,25.7375,-79.2438,2098,1222,34
169271,11/19/2017 10:25:00,B,25.7722,-79.181,24806,185,73
169271,11/19/2017 23:37:00,B,25.7574,-79.2174,9351,1567,103
169271,11/20/2017 00:10:00,B,25.7627,-79.2247,13423,4684,86
169271,11/20/2017 00:26:00,B,25.7564,-79.1492,35654,1028,89
169271,11/20/2017 23:51:00,B,25.7334,-79.1969,98424,2179,111
169271,11/23/2017 01:58:00,A,25.7416,-79.2872,34886,136,75
169271,11/23/2017 08:34:00,B,25.7468,-79.2594,8161,1202,71
169271,11/24/2017 01:39:00,B,25.7484,-79.2805,8733,2646,56
169271,11/24/2017 10:03:00,B,25.7608,-79.254,10046,1783,98
169271,11/24/2017 23:29:00,B,25.7485,-79.2413,9734,3160,94
169271,11/25/2017 00:20:00,B,25.7464,-79.2162,33896,818,89
169271,11/25/2017 02:56:00,B,25.7434,-79.2378,10958,1232,99
169271,11/26/2017 00:37:00,B,25.7495,-79.2467,14981,1807,91
169271,11/29/2017 01:33:00,B,25.7427,-79.2665,21447,378,98
169271,11/29/2017 03:08:00,B,25.7426,-79.2685,9458,986,99
169271,11/30/2017 00:06:00,B,25.7504,-79.2501,54253,307,134
169271,11/30/2017 01:06:00,1,25.7508,-79.2584,2712,139,68
169271,11/30/2017 01:09:00,3,25.753,-79.2533,327,188,165
169271,11/30/2017 02:06:00,A,25.7524,-79.2554,428,117,42
169271,11/30/2017 02:52:00,A,25.7511,-79.2539,452,78,120
169271,11/30/2017 08:50:00,A,25.7545,-79.2657,13177,249,77
169271,11/30/2017 10:34:00,B,25.7517,-79.2513,14036,148,59
169271,11/30/2017 11:17:00,B,25.7457,-79.2503,23694,89,65
169271,11/30/2017 22:55:00,B,25.7398,-79.2355,100650,62,114
169271,11/30/2017 23:09:00,A,25.7456,-79.2531,409,142,171
169271,11/30/2017 23:38:00,A,25.7482,-79.2505,4008,73,107
169271,12/01/2017 00:41:00,B,25.7459,-79.2496,1604,912,104
169271,12/01/2017 00:52:00,A,25.7461,-79.2574,2004,81,52
169271,12/01/2017 01:18:00,B,25.7466,-79.257,996,617,64
169271,12/01/2017 08:39:00,B,25.7384,-79.255,6322,780,71
169271,12/01/2017 11:20:00,3,25.7514,-79.2516,198,127,30
169271,12/01/2017 23:06:00,A,25.7524,-79.242,43756,100,87
169271,12/02/2017 00:12:00,A,25.754,-79.2544,2658,187,32
169271,12/02/2017 00:44:00,B,25.7542,-79.2555,1509,720,36
169271,12/02/2017 02:06:00,3,25.753,-79.2545,854,57,64
169271,12/02/2017 03:06:00,B,25.7515,-79.2556,1819,1061,91
169271,12/02/2017 08:29:00,B,25.7466,-79.2662,13569,348,88
169271,12/02/2017 10:55:00,B,25.7461,-79.2569,2468,550,38
169271,12/02/2017 23:50:00,3,25.7528,-79.2523,168,143,32
169271,12/03/2017 01:46:00,3,25.7527,-79.2533,440,77,107
169271,12/03/2017 02:09:00,B,25.7524,-79.2537,834,486,130
169271,12/03/2017 02:41:00,B,25.7524,-79.2536,1108,863,115
169271,12/03/2017 03:32:00,B,25.7519,-79.2541,1578,1130,112
169271,12/03/2017 08:17:00,A,25.7514,-79.2516,19389,137,92
169271,12/03/2017 10:01:00,B,25.7511,-79.2518,3746,851,105
169271,12/03/2017 13:04:00,B,25.7506,-79.252,3707,1747,105
169271,12/03/2017 23:24:00,B,25.7704,-79.2631,5949,2266,79
169271,12/04/2017 00:11:00,1,25.7481,-79.2721,13425,53,80
169271,12/04/2017 01:32:00,1,25.7497,-79.2638,5539,127,64
169271,12/04/2017 02:18:00,A,25.7496,-79.2649,6773,26,75
169271,12/04/2017 03:13:00,B,25.7591,-79.2601,2411,298,103
169271,12/04/2017 10:54:00,1,25.7497,-79.2536,6862,55,73
169271,12/04/2017 22:55:00,3,25.7499,-79.2553,407,55,67
169271,12/04/2017 23:11:00,B,25.7502,-79.2551,647,506,84
169271,12/05/2017 00:05:00,A,25.7517,-79.2544,384,110,38
169271,12/05/2017 01:03:00,B,25.753,-79.2534,1180,944,89
169271,12/05/2017 01:43:00,B,25.7532,-79.2531,1453,1230,79
169271,12/05/2017 01:59:00,B,25.7521,-79.2546,7465,139,151
169271,12/05/2017 02:48:00,2,25.7529,-79.2516,4235,58,72
169271,12/05/2017 07:55:00,B,25.7522,-79.255,8345,305,112
169271,12/05/2017 10:28:00,B,25.7533,-79.2503,2677,1471,106
169271,12/05/2017 11:18:00,2,25.7472,-79.2522,1726,70,124
169271,12/05/2017 23:54:00,A,25.7408,-79.2506,406,74,47
169271,12/06/2017 00:06:00,A,25.7423,-79.2472,635,62,107
169271,12/06/2017 00:23:00,B,25.7404,-79.2505,1706,176,55
169271,12/06/2017 00:48:00,B,25.7405,-79.2504,1244,599,64
169271,12/06/2017 01:33:00,B,25.7403,-79.25,1585,965,71
169271,12/06/2017 02:23:00,A,25.7524,-79.2525,16232,83,77
169271,12/06/2017 11:28:00,B,25.7786,-79.2383,3939,2484,58
169271,12/06/2017 23:47:00,B,25.7473,-79.2367,18667,740,46
169271,12/07/2017 01:27:00,B,25.7596,-79.2391,3200,1080,63
169271,12/07/2017 02:07:00,B,25.7511,-79.2479,5866,891,52
169271,12/07/2017 23:23:00,B,25.7724,-79.3392,122338,99,105
169271,12/08/2017 01:11:00,B,25.7506,-79.2533,4761,271,144
169271,12/08/2017 01:40:00,B,25.7505,-79.251,2112,696,144
169271,12/08/2017 03:29:00,B,25.7504,-79.2437,2362,1411,131
169271,12/08/2017 10:29:00,A,25.7619,-79.2379,6788,92,56
169271,12/08/2017 10:47:00,B,25.7585,-79.242,1838,452,60
169271,12/08/2017 23:15:00,B,25.7637,-79.242,8687,801,82
169271,12/09/2017 00:37:00,B,25.766,-79.2178,10150,1046,80
169271,12/09/2017 01:05:00,B,25.7657,-79.218,9805,1081,78
169271,12/09/2017 03:03:00,B,25.7677,-79.2253,6810,1140,62
169271,12/09/2017 08:46:00,3,25.7533,-79.2578,392,53,109
169271,12/09/2017 11:40:00,B,25.7483,-79.2597,2439,1016,95
169271,12/10/2017 00:06:00,B,25.7363,-79.2502,3948,3597,51
169271,12/10/2017 00:45:00,B,25.7401,-79.247,4159,3593,54
169271,12/10/2017 01:01:00,B,25.74,-79.2475,4337,2674,147
169271,12/10/2017 02:50:00,B,25.75,-79.2477,7572,883,111
169271,12/10/2017 10:23:00,B,25.7636,-79.2499,7731,1506,99
169271,12/10/2017 12:33:00,B,25.7651,-79.2489,6445,1452,117
169271,12/10/2017 23:23:00,B,25.7623,-79.2531,40216,309,140
169271,12/10/2017 23:47:00,B,25.7448,-79.2393,2793,562,127
169271,12/11/2017 00:31:00,B,25.746,-79.2399,2175,925,116
169271,12/11/2017 02:19:00,B,25.7404,-79.2384,3814,639,86
169271,12/11/2017 08:31:00,B,25.7382,-79.2412,4723,1377,112
169271,12/11/2017 10:33:00,A,25.7412,-79.2349,28071,227,95
169271,12/11/2017 11:29:00,B,25.7414,-79.2327,7279,939,97
169271,12/11/2017 13:12:00,B,25.7423,-79.2317,4274,1293,97
169271,12/11/2017 23:23:00,A,25.7467,-79.2463,76833,36,76
169271,12/12/2017 00:35:00,B,25.7476,-79.2441,3911,772,84
169271,12/12/2017 03:41:00,B,25.7454,-79.2429,4380,1294,86
169271,12/13/2017 00:02:00,B,25.7381,-79.2478,7101,2763,126
169271,12/13/2017 01:45:00,B,25.7522,-79.2682,35007,188,67
169271,12/13/2017 02:36:00,B,25.7515,-79.2749,9882,606,71
169271,12/14/2017 01:41:00,B,25.7602,-79.368,11363,1962,78
169271,12/14/2017 02:13:00,B,25.759,-79.2895,18488,1608,75
169271,12/14/2017 03:06:00,B,25.7558,-79.2817,14057,1781,75
169271,12/15/2017 01:03:00,B,25.7586,-79.2962,12319,2285,43
169271,12/15/2017 02:38:00,B,25.7557,-79.2392,13665,4175,74
169271,12/17/2017 03:36:00,1,25.753,-79.2568,2605,161,5
169271,12/17/2017 10:50:00,A,25.7518,-79.2619,703,121,107
169271,12/17/2017 11:20:00,2,25.7519,-79.2501,952,105,78
169271,12/17/2017 23:08:00,B,25.7472,-79.1378,10121,1539,82
169271,12/18/2017 02:38:00,B,25.7366,-79.2243,14003,310,122
169271,12/18/2017 08:48:00,A,25.7544,-79.2504,836,87,29
169271,12/18/2017 10:55:00,B,25.7551,-79.2484,1826,1169,99
169271,12/18/2017 23:49:00,B,25.7647,-79.2341,5202,2528,111
169271,12/19/2017 00:40:00,B,25.7565,-79.2377,20167,196,63
169271,12/19/2017 01:13:00,B,25.7507,-79.2489,9238,574,64
169271,12/19/2017 02:58:00,2,25.7512,-79.2588,1991,60,62
169271,12/19/2017 08:38:00,B,25.7613,-79.2727,4230,982,100
169271,12/19/2017 10:18:00,B,25.7616,-79.2666,4371,1442,100
169271,12/19/2017 11:31:00,B,25.7593,-79.267,5361,1136,111
169271,12/19/2017 11:33:00,B,25.7576,-79.2684,6427,869,108
169271,12/19/2017 23:46:00,B,25.7563,-79.3013,9594,1363,121
169271,12/20/2017 00:55:00,B,25.7575,-79.2959,12088,936,109
169271,12/20/2017 01:56:00,B,25.7538,-79.28,6786,1243,111
169271,12/20/2017 02:36:00,B,25.7564,-79.28,57901,89,92
169271,12/20/2017 08:23:00,B,25.7571,-79.2663,18130,164,104
169271,12/20/2017 10:05:00,A,25.7515,-79.2399,6478,140,87
169271,12/20/2017 10:59:00,B,25.7507,-79.2359,3021,964,88
169271,12/20/2017 11:24:00,B,25.7507,-79.2386,2589,877,91
169271,12/20/2017 11:48:00,B,25.7507,-79.2375,2634,1030,91
169271,12/21/2017 00:20:00,B,25.7509,-79.2749,4536,381,107
169271,12/21/2017 00:40:00,B,25.7477,-79.2664,2253,612,102
169271,12/21/2017 00:57:00,B,25.7484,-79.2647,2347,693,102
169271,12/21/2017 08:10:00,B,25.7549,-79.2532,3632,2316,75
169271,12/21/2017 09:59:00,B,25.7537,-79.2566,15777,412,86
169271,12/21/2017 10:21:00,B,25.7532,-79.2601,23931,187,94
169271,12/21/2017 11:21:00,B,25.753,-79.2553,5017,699,101
169271,12/22/2017 00:14:00,B,25.758,-79.2588,5389,3306,96
169271,12/22/2017 08:03:00,A,25.7324,-79.2572,3683,182,25
169271,12/22/2017 09:57:00,B,25.7568,-79.2505,6190,192,87
169271,12/22/2017 23:57:00,B,25.777,-79.1998,5420,2468,69
169271,12/22/2017 23:58:00,B,25.7511,-79.2438,13009,147,94
169271,12/23/2017 03:11:00,B,25.7479,-79.2408,5257,645,70
169271,12/23/2017 07:50:00,B,25.7527,-79.2531,5679,361,142
169271,12/24/2017 10:35:00,A,25.7509,-79.2642,10140,36,88
169271,12/24/2017 22:51:00,B,25.7354,-79.2502,14673,109,168
169271,12/24/2017 22:52:00,B,25.7424,-79.2515,4620,156,167
169271,12/24/2017 23:29:00,B,25.7426,-79.2512,1828,767,166
169271,12/25/2017 02:30:00,B,25.7605,-79.2333,54735,111,69
169269,05/03/2017 23:16:52,B,25.6937,-79.2735,265265,30,102
169269,05/03/2017 23:53:19,B,25.6924,-79.2682,25074,49,75
169269,05/04/2017 01:56:05,B,25.6923,-79.2679,2861,1145,82
169269,05/04/2017 03:41:43,B,25.6945,-79.267,3241,1532,86
169269,05/04/2017 10:28:22,B,25.6997,-79.2669,5654,1672,91
169269,05/04/2017 23:46:30,B,25.6954,-79.2602,8774,1794,64
169269,05/05/2017 01:41:16,B,25.6943,-79.2596,6268,2108,73
169269,05/05/2017 14:56:54,B,25.683,-79.264,14010,1316,82
169269,05/05/2017 23:25:15,B,25.6843,-79.2683,35866,164,147
169269,05/05/2017 23:57:19,B,25.6868,-79.2631,24108,65,153
169269,05/06/2017 01:18:46,B,25.6916,-79.2609,1370,1227,116
169269,05/06/2017 02:11:23,B,25.6917,-79.2604,2041,1037,91
169269,05/07/2017 00:58:16,B,25.7299,-79.2103,7026,2917,65
169269,05/08/2017 00:37:21,B,25.6995,-79.241,19814,1776,82
169269,05/08/2017 02:21:51,B,25.7048,-79.2121,27030,1489,82
169269,05/09/2017 01:54:35,B,25.6896,-79.2232,39930,1176,93
169269,05/09/2017 15:15:14,B,25.6775,-79.2199,59139,827,102
169269,05/09/2017 23:16:03,B,25.674,-79.2018,27459,2102,102
169269,05/10/2017 01:31:18,B,25.673,-79.2239,22886,1889,109
169269,05/11/2017 01:18:37,B,25.6679,-79.2649,6505,4058,21
169269,05/11/2017 11:00:10,B,25.6845,-79.2742,11506,1799,68
169269,05/11/2017 11:18:12,A,25.6909,-79.2678,7369,44,89
169269,05/11/2017 20:30:17,B,25.6775,-79.268,50824,98,34
169269,05/11/2017 22:32:23,B,25.6836,-79.2688,25531,80,8
169269,05/11/2017 22:34:03,A,25.6926,-79.2648,456,115,1
169269,05/12/2017 00:53:32,B,25.6966,-79.2661,1893,1262,80
169269,05/12/2017 11:16:47,B,25.6985,-79.274,3963,3186,56
169269,05/12/2017 22:02:58,B,25.7205,-79.2824,7405,2178,96
169269,05/12/2017 22:06:03,B,25.7005,-79.2843,13531,962,101
169269,05/13/2017 10:49:13,B,25.7063,-79.2785,11262,120,156
169269,05/13/2017 23:38:16,B,25.7049,-79.2716,5240,1961,63
169269,05/22/2017 23:39:22,B,25.769,-79.3891,732468,140,122
169269,05/23/2017 22:57:09,B,25.6894,-79.2792,32831,997,90
169269,05/24/2017 00:16:05,B,25.6918,-79.2655,25668,879,96
169269,05/24/2017 00:33:46,B,25.6916,-79.2654,7362,854,108
169269,05/24/2017 01:47:46,B,25.6942,-79.2655,5135,1122,100
169269,05/24/2017 14:09:03,B,25.6931,-79.2379,7651,1625,69
169269,05/25/2017 00:07:43,B,25.7042,-79.2308,231013,59,64
169269,05/25/2017 01:21:58,B,25.6952,-79.2484,5695,806,70
169269,05/25/2017 02:13:12,B,25.6935,-79.2512,4766,1089,72
169269,05/25/2017 03:03:03,B,25.6943,-79.2552,5016,1022,64
169269,05/26/2017 02:47:18,B,25.6924,-79.3117,6480,3949,106
169269,05/27/2017 02:19:17,B,25.6665,-79.3288,508335,59,66
169269,05/27/2017 22:29:29,B,25.6653,-79.3511,25821,2090,67
169269,05/28/2017 02:02:15,B,25.6922,-79.266,128461,41,92
169269,05/28/2017 02:52:07,B,25.6928,-79.2625,9670,642,92
169269,05/28/2017 22:09:09,1,25.6935,-79.2677,610,465,140
169269,05/28/2017 22:24:39,B,25.6969,-79.2734,694,496,102
169269,05/28/2017 23:38:01,A,25.692,-79.2671,2094,53,113
169269,05/28/2017 23:45:54,B,25.6945,-79.2684,2261,69,90
169269,05/29/2017 18:49:20,B,25.7113,-79.2376,6834,2224,58
169269,05/29/2017 22:12:25,B,25.7002,-79.2492,7489,2616,63
169269,05/30/2017 02:09:28,B,25.6943,-79.2441,179024,54,88
169269,05/30/2017 22:44:06,B,25.6823,-79.2445,6346,3217,127
169269,05/30/2017 22:57:13,B,25.6914,-79.2553,14678,745,95
169269,05/30/2017 23:43:44,B,25.6907,-79.2543,12938,897,95
169269,05/31/2017 12:16:18,B,25.6794,-79.2356,8433,3013,94
169269,05/31/2017 14:18:01,B,25.6994,-79.2665,10620,1569,67
